datetime,CO,NO2,O3,PM10,PM2.5,SO2,海平面气压(hPa),地面气压(hPa),气温2m(℃),降水量(mm),相对湿度(%),地表温度(℃),蒸发量(mm),潜在蒸发量(mm),"经向风速(V,m/s)","纬向风速(U,m/s)","总太阳辐射度(down,J/m2)","净太阳辐射度(net,J/m2)",直接辐射(J/m2)
1706032800.0,0.69,29.0,48.0,39.0,28.0,9.0,1038.93,1022.55,-2.59,0.0,40.17,-6.91,-0.0,-0.01,0.33,2.37,79552.0,66048.0,17408.0
1706036400.0,0.73,36.0,40.0,42.0,32.0,9.0,1039.04,1022.64,-2.94,0.0,40.4,-6.04,-0.0,-0.0,0.54,2.07,0.0,0.0,0.0
1706040000.0,0.74,36.0,38.0,50.0,36.0,8.0,1038.91,1022.49,-2.71,0.0,37.38,-6.31,-0.0,-0.01,0.75,2.1,0.0,0.0,0.0
1706043600.0,0.68,32.0,40.0,51.0,34.0,8.0,1038.99,1022.55,-2.45,0.0,34.66,-6.57,-0.0,-0.01,0.34,2.27,0.0,0.0,0.0
1706047200.0,0.69,29.0,41.0,49.0,32.0,8.0,1038.92,1022.45,-2.74,0.0,36.29,-6.2,-0.0,-0.01,-0.34,2.75,0.0,0.0,0.0
1706050800.0,0.69,29.0,40.0,47.0,31.0,9.0,1039.01,1022.51,-4.06,0.0,39.88,-6.0,-0.0,-0.01,-0.45,3.14,0.0,0.0,0.0
1706054400.0,0.7,26.0,41.0,44.0,32.0,9.0,1038.34,1021.84,-4.11,0.0,39.58,-6.24,-0.0,-0.01,-0.46,3.16,0.0,0.0,0.0
1706058000.0,0.7,24.0,42.0,48.0,33.0,9.0,1037.81,1021.29,-4.54,0.0,40.83,-6.49,-0.0,-0.01,-0.54,3.13,0.0,0.0,0.0
1706061600.0,0.69,23.0,43.0,47.0,32.0,9.0,1038.21,1021.68,-4.46,0.0,39.7,-6.3,-0.0,-0.01,-0.33,3.52,0.0,0.0,0.0
1706065200.0,0.69,21.0,44.0,45.0,33.0,9.0,1037.75,1021.22,-4.25,0.0,40.44,-6.63,-0.0,-0.01,-0.4,3.05,0.0,0.0,0.0
1706068800.0,0.7,22.0,42.0,46.0,33.0,10.0,1037.22,1020.69,-5.11,0.0,43.36,-6.77,-0.0,-0.01,-0.25,3.12,0.0,0.0,0.0
1706072400.0,0.72,21.0,42.0,47.0,33.0,10.0,1036.84,1020.32,-5.08,0.0,41.89,-6.75,-0.0,-0.01,-0.09,3.08,0.0,0.0,0.0
1706076000.0,0.75,22.0,40.0,43.0,32.0,10.0,1037.32,1020.74,-5.52,0.0,44.98,-7.22,-0.0,-0.01,-0.33,2.82,0.0,0.0,0.0
1706079600.0,0.82,25.0,37.0,44.0,32.0,11.0,1037.42,1020.82,-5.44,0.0,45.5,-7.31,-0.0,-0.01,-1.09,2.79,0.0,0.0,0.0
1706083200.0,0.87,30.0,32.0,46.0,32.0,12.0,1037.67,1021.06,-5.36,0.0,42.25,-6.04,-0.0,-0.01,-1.41,2.59,39232.0,32576.0,14208.0
1706086800.0,0.84,28.0,38.0,44.0,31.0,12.0,1038.43,1021.83,-5.31,0.0,39.01,-1.39,-0.01,-0.06,-1.6,2.6,509760.0,423744.0,318464.0
1706090400.0,0.86,25.0,43.0,52.0,32.0,13.0,1038.45,1021.96,1.09,0.0,27.56,2.5,-0.03,-0.14,-1.98,2.67,1166528.0,973760.0,861952.0
1706094000.0,0.85,24.0,46.0,59.0,32.0,12.0,1038.49,1022.1,1.12,0.0,29.25,5.69,-0.05,-0.21,-2.43,2.34,1730688.0,1447936.0,1365120.0
1706097600.0,0.85,24.0,47.0,62.0,33.0,12.0,1037.49,1021.2,1.15,0.0,29.89,7.98,-0.06,-0.26,-2.28,1.68,2102080.0,1761088.0,1699776.0
1706101200.0,0.83,23.0,52.0,59.0,34.0,12.0,1036.09,1019.88,4.19,0.0,20.74,9.4,-0.07,-0.28,-1.83,0.88,2224704.0,1863296.0,1786112.0
1706104800.0,0.77,23.0,55.0,56.0,33.0,11.0,1034.74,1018.59,4.18,0.0,20.86,9.45,-0.07,-0.27,-1.3,0.56,2111744.0,1769792.0,1646720.0
1706108400.0,0.71,22.0,59.0,51.0,31.0,11.0,1034.19,1018.07,4.11,0.0,21.11,8.06,-0.06,-0.22,-0.95,0.62,1815808.0,1521088.0,1435200.0
1706112000.0,0.67,22.0,60.0,45.0,29.0,10.0,1034.36,1018.25,3.51,0.0,23.11,5.25,-0.05,-0.16,-0.72,0.62,1244224.0,1041216.0,870080.0
1706115600.0,0.64,26.0,57.0,43.0,29.0,10.0,1034.39,1018.29,4.28,0.0,16.79,-1.09,-0.02,-0.04,-0.76,-0.09,622720.0,519424.0,363008.0
1706119200.0,0.67,35.0,47.0,44.0,28.0,9.0,1035.15,1018.97,1.37,0.0,32.17,-6.32,-0.0,-0.0,-1.0,0.39,91904.0,76480.0,31232.0
1706122800.0,0.74,45.0,35.0,45.0,31.0,10.0,1035.13,1018.95,0.57,0.0,35.78,-6.36,-0.0,-0.0,-0.81,0.45,0.0,0.0,0.0
1706126400.0,0.8,53.0,25.0,49.0,33.0,10.0,1035.01,1018.83,-0.36,0.0,38.73,-7.1,-0.0,-0.0,-0.59,0.99,0.0,0.0,0.0
1706130000.0,0.82,54.0,24.0,57.0,35.0,11.0,1035.24,1019.04,-2.42,0.0,46.79,-7.02,-0.0,-0.0,-0.02,1.47,0.0,0.0,0.0
1706133600.0,0.79,50.0,28.0,63.0,36.0,12.0,1034.88,1018.65,-3.56,0.0,51.49,-6.91,-0.0,-0.0,0.06,1.71,0.0,0.0,0.0
1706137200.0,0.75,44.0,31.0,60.0,35.0,10.0,1035.28,1019.03,-4.48,0.0,53.47,-6.57,-0.0,-0.0,0.01,2.06,0.0,0.0,0.0
1706140800.0,0.72,37.0,35.0,52.0,32.0,10.0,1035.21,1018.93,-3.99,0.0,48.88,-6.07,-0.0,-0.01,-0.11,2.37,0.0,0.0,0.0
1706144400.0,0.66,30.0,40.0,46.0,25.0,9.0,1034.73,1018.42,-3.32,0.0,44.31,-5.67,-0.0,-0.01,-0.08,2.33,0.0,0.0,0.0
1706148000.0,0.64,27.0,42.0,39.0,25.0,10.0,1034.19,1017.88,-3.25,0.0,41.14,-5.57,-0.0,-0.01,0.1,2.14,0.0,0.0,0.0
1706151600.0,0.64,25.0,43.0,37.0,25.0,10.0,1034.05,1017.73,-2.91,0.0,38.78,-5.62,-0.0,-0.01,0.2,2.14,0.0,0.0,0.0
1706155200.0,0.69,24.0,43.0,35.0,26.0,10.0,1033.55,1017.22,-3.71,0.0,40.64,-6.17,-0.0,-0.01,0.08,2.3,0.0,0.0,0.0
1706158800.0,0.73,25.0,40.0,36.0,25.0,11.0,1033.39,1017.06,-3.73,0.0,40.46,-6.47,-0.0,-0.01,0.2,2.29,0.0,0.0,0.0
1706162400.0,0.73,26.0,39.0,36.0,24.0,11.0,1033.7,1017.3,-3.99,0.0,43.36,-5.94,-0.0,-0.01,-0.03,2.42,0.0,0.0,0.0
1706166000.0,0.75,27.0,37.0,35.0,24.0,11.0,1034.19,1017.77,-3.8,0.0,43.03,-5.98,-0.0,-0.01,-0.29,2.51,0.0,0.0,0.0
1706169600.0,0.8,29.0,36.0,42.0,23.0,12.0,1034.84,1018.41,-3.78,0.0,41.45,-4.42,-0.0,-0.01,-0.5,2.84,40256.0,33408.0,14400.0
1706173200.0,0.79,28.0,40.0,37.0,24.0,12.0,1035.21,1018.8,-3.73,0.0,40.59,0.3,-0.02,-0.06,-0.93,2.89,507840.0,422400.0,315584.0
1706176800.0,0.78,26.0,46.0,44.0,24.0,12.0,1035.11,1018.79,2.92,0.0,25.1,4.28,-0.04,-0.15,-0.98,2.96,1159936.0,968768.0,854784.0
1706180400.0,0.77,24.0,49.0,54.0,24.0,13.0,1034.79,1018.58,3.19,0.0,26.76,7.41,-0.07,-0.22,-0.91,2.9,1720768.0,1440448.0,1352448.0
1706184000.0,0.79,23.0,51.0,58.0,25.0,13.0,1034.26,1018.14,3.38,0.0,28.12,9.35,-0.09,-0.27,-1.3,2.97,2098112.0,1758528.0,1694592.0
1706187600.0,0.72,23.0,56.0,59.0,25.0,12.0,1033.13,1017.09,6.71,0.0,18.6,10.07,-0.11,-0.3,-1.71,3.11,2246656.0,1883776.0,1830400.0
1706191200.0,0.68,22.0,60.0,56.0,24.0,11.0,1032.51,1016.51,6.87,0.0,18.97,9.95,-0.11,-0.3,-2.17,2.81,2151488.0,1803776.0,1743424.0
1706194800.0,0.61,21.0,63.0,50.0,23.0,10.0,1031.77,1015.83,6.96,0.0,18.76,9.17,-0.1,-0.28,-2.15,2.24,1820544.0,1525312.0,1440192.0
1706198400.0,0.58,20.0,66.0,44.0,21.0,10.0,1032.03,1016.1,6.57,0.0,20.77,7.39,-0.08,-0.22,-1.6,1.72,1301248.0,1088384.0,978496.0
1706202000.0,0.57,23.0,64.0,38.0,21.0,10.0,1031.95,1016.03,6.18,0.0,24.51,1.9,-0.04,-0.09,-0.54,1.33,651584.0,543232.0,413824.0
1706205600.0,0.61,32.0,52.0,38.0,23.0,10.0,1032.55,1016.58,1.87,0.0,35.45,-4.48,-0.0,-0.0,0.34,2.53,102528.0,85248.0,46464.0
1706209200.0,0.68,45.0,38.0,40.0,26.0,10.0,1033.05,1017.05,-0.49,0.0,46.19,-4.7,-0.0,-0.0,0.59,2.17,0.0,0.0,0.0
1706212800.0,0.69,43.0,38.0,46.0,29.0,10.0,1033.13,1017.09,-0.71,0.0,47.48,-4.22,-0.0,-0.0,0.33,2.5,0.0,0.0,0.0
1706216400.0,0.69,38.0,43.0,50.0,31.0,10.0,1033.39,1017.28,-0.06,0.0,43.08,-3.71,-0.0,-0.0,-0.38,3.11,0.0,0.0,0.0
1706220000.0,0.69,36.0,44.0,49.0,31.0,10.0,1033.59,1017.43,-0.19,0.0,40.28,-3.35,-0.0,-0.01,-0.85,3.29,0.0,0.0,0.0
1706223600.0,0.7,31.0,47.0,47.0,29.0,10.0,1034.32,1018.12,-0.86,0.0,39.5,-3.29,-0.0,-0.01,-0.94,3.35,0.0,0.0,0.0
1706227200.0,0.7,28.0,48.0,44.0,28.0,10.0,1033.46,1017.25,-0.5,0.0,36.27,-3.52,-0.01,-0.01,-1.28,3.08,0.0,0.0,0.0
1706230800.0,0.68,24.0,50.0,42.0,29.0,10.0,1033.46,1017.25,-0.67,0.0,37.4,-3.84,-0.01,-0.01,-1.25,2.88,0.0,0.0,0.0
1706234400.0,0.67,22.0,52.0,41.0,28.0,10.0,1033.09,1016.87,-0.65,0.0,37.32,-4.16,-0.0,-0.01,-1.14,2.76,0.0,0.0,0.0
1706238000.0,0.67,20.0,53.0,36.0,28.0,10.0,1032.94,1016.73,-0.76,0.0,37.69,-4.44,-0.01,-0.01,-0.92,2.78,0.0,0.0,0.0
1706241600.0,0.69,18.0,53.0,37.0,28.0,10.0,1032.82,1016.59,-1.5,0.0,40.09,-4.67,-0.01,-0.01,-0.89,2.81,0.0,0.0,0.0
1706245200.0,0.71,20.0,50.0,38.0,30.0,11.0,1032.74,1016.51,-1.62,0.0,39.86,-4.85,-0.0,-0.01,-0.85,2.78,0.0,0.0,0.0
1706248800.0,0.77,22.0,47.0,41.0,32.0,12.0,1033.27,1017.0,-2.34,0.0,44.26,-4.79,-0.0,-0.01,-0.92,2.69,0.0,0.0,0.0
1706252400.0,0.79,24.0,44.0,42.0,34.0,13.0,1033.55,1017.26,-2.59,0.0,45.96,-5.14,-0.0,-0.01,-0.8,2.61,0.0,0.0,0.0
1706256000.0,0.82,29.0,41.0,44.0,35.0,12.0,1033.96,1017.66,-2.66,0.0,47.34,-3.74,-0.0,-0.01,-0.81,2.49,38016.0,31616.0,9792.0
1706259600.0,0.9,29.0,44.0,47.0,38.0,12.0,1034.16,1017.86,-2.49,0.0,46.66,1.21,-0.02,-0.06,-0.77,2.34,428992.0,356928.0,171968.0
1706263200.0,0.88,27.0,49.0,50.0,38.0,12.0,1033.81,1017.58,4.13,0.0,26.43,5.67,-0.05,-0.13,-0.8,1.89,1029440.0,858880.0,590528.0
1706266800.0,0.87,24.0,55.0,63.0,38.0,13.0,1033.84,1017.72,4.4,0.0,28.3,8.38,-0.08,-0.21,-0.71,2.13,1700160.0,1424320.0,1310400.0
1706270400.0,0.8,22.0,61.0,57.0,36.0,13.0,1033.06,1017.02,4.54,0.0,28.19,10.77,-0.1,-0.27,-0.23,1.85,2083456.0,1746752.0,1663360.0
1706274000.0,0.74,21.0,64.0,53.0,35.0,12.0,1031.7,1015.74,7.96,0.0,19.4,12.41,-0.12,-0.3,0.05,1.28,2190592.0,1837248.0,1677504.0
1706277600.0,0.68,21.0,68.0,51.0,34.0,12.0,1030.55,1014.65,8.06,0.0,19.9,12.67,-0.13,-0.3,0.2,1.29,2133824.0,1789760.0,1690560.0
1706281200.0,0.68,21.0,70.0,51.0,34.0,11.0,1030.29,1014.43,8.23,0.0,20.11,11.56,-0.11,-0.27,0.33,1.51,1827840.0,1531712.0,1448192.0
1706284800.0,0.64,21.0,72.0,49.0,33.0,10.0,1030.38,1014.53,7.9,0.0,21.7,9.24,-0.08,-0.21,0.53,1.35,1307712.0,1094080.0,982912.0
1706288400.0,0.6,24.0,70.0,46.0,32.0,9.0,1030.28,1014.44,7.47,0.0,31.23,4.44,-0.04,-0.09,0.51,0.97,667776.0,556800.0,438848.0
1706292000.0,0.65,33.0,60.0,48.0,35.0,10.0,1031.01,1015.12,3.26,0.0,35.46,-2.59,-0.0,-0.0,0.5,0.9,108928.0,90624.0,51456.0
1706295600.0,0.75,46.0,45.0,54.0,37.0,10.0,1031.35,1015.45,2.15,0.0,39.87,-3.63,-0.0,-0.0,0.72,0.58,0.0,0.0,0.0
1706299200.0,0.79,54.0,36.0,56.0,40.0,10.0,1031.32,1015.41,0.08,0.0,50.1,-4.5,-0.0,-0.0,0.72,1.19,0.0,0.0,0.0
1706302800.0,0.89,63.0,28.0,67.0,45.0,11.0,1031.43,1015.51,-0.48,0.0,52.83,-4.78,-0.0,-0.0,0.8,1.86,0.0,0.0,0.0
1706306400.0,0.85,58.0,32.0,77.0,49.0,12.0,1031.38,1015.44,-1.16,0.0,55.95,-4.52,-0.0,-0.0,0.45,2.12,0.0,0.0,0.0
1706310000.0,0.9,58.0,32.0,81.0,51.0,12.0,1031.72,1015.74,-2.38,0.0,56.64,-4.25,-0.0,-0.0,0.15,2.39,0.0,0.0,0.0
1706313600.0,0.89,52.0,36.0,86.0,52.0,11.0,1031.62,1015.61,-1.85,0.0,51.55,-4.13,-0.0,-0.01,0.0,2.63,0.0,0.0,0.0
1706317200.0,0.84,44.0,42.0,77.0,51.0,12.0,1031.53,1015.47,-1.64,0.0,47.02,-3.91,-0.0,-0.01,-0.27,2.92,0.0,0.0,0.0
1706320800.0,0.81,33.0,51.0,76.0,49.0,13.0,1031.47,1015.39,-1.29,0.0,42.96,-3.52,-0.0,-0.01,-0.43,3.02,0.0,0.0,0.0
1706324400.0,0.81,26.0,57.0,69.0,47.0,12.0,1031.71,1015.59,-0.7,0.0,40.23,-3.3,-0.01,-0.01,-0.55,3.2,0.0,0.0,0.0
1706328000.0,0.84,23.0,59.0,62.0,46.0,13.0,1031.43,1015.3,-0.21,0.0,36.81,-2.67,-0.01,-0.01,-0.65,3.48,0.0,0.0,0.0
1706331600.0,0.85,22.0,59.0,61.0,47.0,14.0,1031.26,1015.13,0.25,0.0,35.92,-1.45,-0.01,-0.02,-0.76,3.75,0.0,0.0,0.0
1706335200.0,0.84,23.0,58.0,67.0,47.0,15.0,1031.66,1015.48,-0.24,0.0,37.75,-1.72,-0.01,-0.02,-0.91,3.79,0.0,0.0,0.0
1706338800.0,0.87,26.0,53.0,67.0,48.0,14.0,1031.72,1015.53,-0.07,0.0,36.49,-1.95,-0.01,-0.02,-1.59,3.87,0.0,0.0,0.0
1706342400.0,0.95,28.0,50.0,70.0,45.0,15.0,1032.19,1015.99,-0.55,0.0,37.36,-1.44,-0.01,-0.02,-1.93,4.05,42688.0,35456.0,11904.0
1706346000.0,0.9,26.0,54.0,66.0,42.0,14.0,1032.45,1016.25,-1.15,0.0,42.67,2.17,-0.03,-0.09,-2.22,3.99,521600.0,433856.0,321344.0
1706349600.0,0.89,24.0,60.0,73.0,42.0,14.0,1033.0,1016.86,5.48,0.0,22.18,5.64,-0.06,-0.18,-3.01,3.98,1183808.0,988672.0,874688.0
1706353200.0,0.85,21.0,66.0,85.0,40.0,14.0,1033.32,1017.24,5.29,0.0,24.91,8.38,-0.09,-0.27,-3.46,3.38,1746688.0,1462336.0,1374080.0
1706356800.0,0.78,19.0,71.0,76.0,38.0,14.0,1032.51,1016.51,5.21,0.0,27.9,10.55,-0.11,-0.32,-3.33,2.68,2123968.0,1780224.0,1716096.0
1706360400.0,0.74,17.0,77.0,69.0,35.0,13.0,1031.77,1015.83,8.02,0.0,18.38,11.84,-0.12,-0.35,-3.03,2.15,2273472.0,1906304.0,1852736.0
1706364000.0,0.7,17.0,79.0,63.0,35.0,12.0,1030.75,1014.86,8.05,0.0,19.04,12.03,-0.13,-0.35,-2.68,1.96,2181888.0,1829248.0,1768960.0
1706367600.0,0.66,17.0,81.0,58.0,34.0,12.0,1030.33,1014.47,8.02,0.0,19.0,11.1,-0.11,-0.31,-2.31,1.96,1857856.0,1556352.0,1474048.0
1706371200.0,0.64,17.0,83.0,53.0,32.0,11.0,1030.3,1014.46,7.75,0.0,19.24,9.07,-0.09,-0.25,-1.9,1.95,1334208.0,1115904.0,1005504.0
1706374800.0,0.61,19.0,82.0,53.0,31.0,11.0,1030.53,1014.69,7.71,0.0,32.09,4.77,-0.05,-0.13,-1.24,1.26,687808.0,573376.0,454656.0
1706378400.0,0.61,26.0,73.0,51.0,31.0,10.0,1030.65,1014.79,5.37,0.0,25.87,-2.22,-0.0,-0.01,-0.97,0.83,116800.0,97024.0,55872.0
1706382000.0,0.71,42.0,57.0,52.0,33.0,10.0,1030.84,1014.97,3.61,0.0,32.33,-3.4,-0.0,-0.0,-0.31,-0.06,0.0,0.0,0.0
1706385600.0,0.88,65.0,31.0,62.0,39.0,10.0,1031.2,1015.3,2.55,0.0,36.45,-4.37,-0.0,-0.0,0.73,0.11,0.0,0.0,0.0
1706389200.0,0.94,77.0,15.0,82.0,46.0,12.0,1031.73,1015.8,0.9,0.0,44.82,-4.98,-0.0,-0.0,1.15,1.04,0.0,0.0,0.0
1706392800.0,0.88,70.0,23.0,100.0,48.0,13.0,1032.13,1016.18,-0.69,0.0,52.27,-4.95,-0.0,-0.0,0.96,1.88,0.0,0.0,0.0
1706396400.0,0.79,54.0,34.0,87.0,45.0,13.0,1032.59,1016.61,-2.59,0.0,56.95,-4.72,-0.0,-0.0,0.44,2.04,0.0,0.0,0.0
1706400000.0,0.77,51.0,33.0,78.0,45.0,13.0,1032.6,1016.62,-2.59,0.0,54.01,-4.6,-0.0,-0.01,0.07,2.21,0.0,0.0,0.0
1706403600.0,0.79,48.0,34.0,71.0,43.0,12.0,1032.55,1016.54,-3.53,0.0,55.79,-4.89,-0.0,-0.01,-0.45,2.3,0.0,0.0,0.0
1706407200.0,0.75,44.0,38.0,70.0,42.0,13.0,1032.35,1016.34,-3.37,0.0,53.5,-5.08,-0.0,-0.01,-0.7,2.22,0.0,0.0,0.0
1706410800.0,0.76,40.0,41.0,66.0,42.0,15.0,1032.4,1016.38,-2.97,0.0,51.14,-5.32,-0.0,-0.01,-0.61,2.32,0.0,0.0,0.0
1706414400.0,0.77,42.0,37.0,67.0,45.0,15.0,1031.62,1015.6,-3.9,0.0,53.66,-5.8,-0.0,-0.0,-0.23,2.42,0.0,0.0,0.0
1706418000.0,0.78,43.0,35.0,67.0,46.0,14.0,1031.28,1015.28,-3.89,0.0,54.81,-5.78,-0.0,-0.0,0.54,2.11,0.0,0.0,0.0
1706421600.0,0.78,46.0,32.0,68.0,45.0,13.0,1031.44,1015.39,-4.19,0.0,57.33,-5.73,-0.0,-0.0,0.66,1.88,0.0,0.0,0.0
1706425200.0,0.8,50.0,27.0,70.0,43.0,12.0,1031.54,1015.48,-4.13,0.0,58.12,-6.0,-0.0,-0.0,0.64,2.09,0.0,0.0,0.0
1706428800.0,0.82,49.0,33.0,67.0,40.0,12.0,1031.86,1015.78,-3.8,0.0,58.92,-4.12,-0.0,-0.01,0.47,1.99,45568.0,37760.0,14336.0
1706432400.0,0.84,42.0,44.0,58.0,38.0,12.0,1032.45,1016.37,-3.23,0.0,54.12,1.67,-0.02,-0.05,0.49,2.0,518336.0,430528.0,315584.0
1706436000.0,0.84,34.0,56.0,60.0,37.0,13.0,1032.03,1015.93,5.56,0.0,29.37,6.82,-0.04,-0.13,0.38,1.66,1200256.0,1002112.0,888768.0
1706439600.0,0.79,26.0,68.0,65.0,34.0,13.0,1031.86,1015.89,6.12,0.0,29.87,10.52,-0.08,-0.21,0.43,1.83,1763712.0,1476480.0,1389632.0
1706443200.0,0.74,20.0,78.0,58.0,31.0,13.0,1030.84,1014.98,6.91,0.0,28.7,12.65,-0.11,-0.28,0.56,2.07,2147392.0,1799488.0,1733376.0
1706446800.0,0.65,17.0,85.0,55.0,29.0,13.0,1029.56,1013.79,10.78,0.0,17.36,13.81,-0.13,-0.33,0.63,2.02,2302080.0,1929856.0,1879040.0
1706450400.0,0.58,16.0,90.0,48.0,26.0,11.0,1028.58,1012.87,11.0,0.0,17.36,14.16,-0.14,-0.34,0.93,1.94,2208896.0,1851520.0,1791552.0
1706454000.0,0.55,14.0,95.0,43.0,24.0,9.0,1027.89,1012.22,11.11,0.0,17.45,13.22,-0.12,-0.31,1.26,1.82,1882816.0,1577024.0,1497216.0
1706457600.0,0.51,14.0,96.0,38.0,21.0,8.0,1027.83,1012.18,10.94,0.0,18.77,11.01,-0.1,-0.24,1.51,1.42,1355712.0,1133760.0,1024832.0
1706461200.0,0.5,16.0,95.0,40.0,22.0,8.0,1027.58,1011.94,10.57,0.0,23.82,5.57,-0.04,-0.1,2.05,0.24,705216.0,587840.0,470144.0
1706464800.0,0.58,29.0,81.0,49.0,28.0,9.0,1027.7,1012.04,3.99,0.0,38.62,-0.99,-0.01,-0.01,3.22,-0.26,121536.0,100992.0,52864.0
1706468400.0,0.72,45.0,63.0,63.0,39.0,10.0,1027.62,1011.95,4.14,0.0,40.5,-0.94,-0.0,-0.01,3.1,-0.17,0.0,0.0,0.0
1706472000.0,0.74,49.0,61.0,74.0,46.0,10.0,1027.83,1012.14,4.28,0.0,40.14,-1.21,-0.0,-0.01,2.85,0.39,0.0,0.0,0.0
1706475600.0,0.79,57.0,53.0,87.0,56.0,10.0,1027.92,1012.22,3.68,0.0,46.06,-2.46,-0.0,-0.0,2.86,0.71,0.0,0.0,0.0
1706479200.0,0.82,63.0,46.0,102.0,67.0,11.0,1028.2,1012.48,2.1,0.0,54.81,-3.33,-0.0,-0.0,2.85,0.91,0.0,0.0,0.0
1706482800.0,0.85,68.0,38.0,112.0,71.0,11.0,1027.98,1012.24,0.52,0.0,64.36,-3.79,-0.0,-0.0,2.82,1.0,0.0,0.0,0.0
1706486400.0,0.9,77.0,24.0,110.0,76.0,10.0,1027.83,1012.07,0.57,0.0,66.28,-3.82,-0.0,-0.0,2.81,0.85,0.0,0.0,0.0
1706490000.0,0.93,75.0,20.0,110.0,79.0,10.0,1027.56,1011.79,0.15,0.0,71.58,-3.68,-0.0,-0.0,3.02,0.34,0.0,0.0,0.0
1706493600.0,0.94,73.0,23.0,114.0,85.0,11.0,1026.98,1011.19,0.22,0.0,71.14,-3.69,-0.0,0.0,3.06,0.11,0.0,0.0,0.0
1706497200.0,0.92,72.0,23.0,117.0,91.0,12.0,1026.81,1010.99,0.3,0.0,74.31,-3.78,-0.0,-0.0,2.73,0.11,0.0,0.0,0.0
1706500800.0,0.94,71.0,24.0,119.0,94.0,10.0,1026.37,1010.53,-0.33,0.0,78.5,-4.19,0.0,0.0,2.49,0.0,0.0,0.0,0.0
1706504400.0,0.95,68.0,24.0,120.0,94.0,9.0,1026.11,1010.26,-0.31,0.0,78.38,-4.23,0.0,0.0,2.5,-0.11,0.0,0.0,0.0
1706508000.0,0.95,75.0,12.0,116.0,88.0,9.0,1026.22,1010.34,-0.46,0.0,80.65,-4.34,0.0,0.0,2.27,-0.28,0.0,0.0,0.0
1706511600.0,0.98,75.0,11.0,121.0,87.0,10.0,1026.16,1010.27,-0.28,0.0,79.83,-4.49,0.0,0.0,1.84,-0.31,0.0,0.0,0.0
1706515200.0,1.08,75.0,7.0,124.0,83.0,11.0,1026.76,1010.83,-0.02,0.0,77.42,-2.6,0.0,0.0,1.63,-0.34,45056.0,37440.0,15232.0
1706518800.0,1.23,71.0,10.0,124.0,81.0,14.0,1027.1,1011.13,0.23,0.0,72.29,3.24,-0.01,-0.03,1.15,-0.57,500736.0,417280.0,299968.0
1706522400.0,1.27,69.0,16.0,129.0,85.0,18.0,1026.94,1010.96,6.47,0.0,51.69,7.94,-0.04,-0.1,1.37,-0.76,1127040.0,942528.0,810880.0
1706526000.0,1.22,71.0,25.0,146.0,92.0,18.0,1026.71,1010.85,7.07,0.0,47.64,11.63,-0.07,-0.18,1.97,-0.99,1682048.0,1410304.0,1299328.0
1706529600.0,1.14,68.0,38.0,146.0,99.0,17.0,1025.9,1010.16,7.43,0.0,43.67,14.04,-0.1,-0.26,2.83,-0.95,2056896.0,1726272.0,1637888.0
1706533200.0,0.99,59.0,60.0,148.0,107.0,14.0,1025.03,1009.39,11.19,0.0,32.15,15.16,-0.12,-0.32,3.48,-0.93,2217600.0,1861824.0,1794048.0
1706536800.0,0.74,36.0,92.0,116.0,89.0,10.0,1023.62,1008.03,11.26,0.0,29.28,15.21,-0.13,-0.34,3.51,-1.08,2129024.0,1787072.0,1704256.0
1706540400.0,0.65,25.0,111.0,97.0,80.0,9.0,1022.99,1007.44,11.24,0.0,27.78,14.27,-0.11,-0.31,3.14,-1.42,1792192.0,1502912.0,1351232.0
1706544000.0,0.61,21.0,117.0,84.0,68.0,7.0,1022.65,1007.12,10.64,0.0,30.38,12.15,-0.09,-0.25,2.84,-1.65,1268224.0,1062080.0,869504.0
1706547600.0,0.62,25.0,109.0,74.0,67.0,7.0,1022.84,1007.29,10.7,0.0,28.55,8.47,-0.05,-0.13,1.6,-1.35,606720.0,506816.0,278592.0
1706551200.0,0.69,32.0,97.0,76.0,70.0,8.0,1023.07,1007.5,6.61,0.0,42.46,3.31,-0.01,-0.03,1.23,-1.71,105472.0,87744.0,18944.0
1706554800.0,0.78,48.0,75.0,83.0,74.0,8.0,1023.49,1007.89,6.75,0.0,42.47,2.72,-0.0,-0.01,1.26,-1.84,0.0,0.0,0.0
1706558400.0,0.78,53.0,65.0,94.0,79.0,9.0,1024.07,1008.42,6.92,0.0,42.15,2.11,-0.0,-0.01,1.15,-1.99,0.0,0.0,0.0
1706562000.0,0.79,52.0,61.0,105.0,83.0,9.0,1024.21,1008.52,6.84,0.0,42.89,1.33,-0.0,-0.01,1.06,-2.14,0.0,0.0,0.0
1706565600.0,0.8,55.0,50.0,115.0,81.0,9.0,1024.73,1008.99,6.29,0.0,45.84,0.81,-0.0,-0.01,1.09,-2.04,0.0,0.0,0.0
1706569200.0,0.87,53.0,52.0,117.0,89.0,10.0,1024.93,1009.13,5.48,0.0,49.11,0.35,-0.0,-0.01,1.13,-1.83,0.0,0.0,0.0
1706572800.0,0.95,48.0,46.0,122.0,93.0,10.0,1024.7,1008.86,5.19,0.0,50.85,-0.19,-0.0,-0.01,1.11,-1.78,0.0,0.0,0.0
1706576400.0,1.04,48.0,43.0,125.0,97.0,10.0,1024.37,1008.49,4.8,0.0,53.8,-1.07,-0.0,-0.01,1.21,-1.77,0.0,0.0,0.0
